Last_Name,First_Name,Division,Country,BIB,Overall_Place,Time,Seconds,Year,Gender,Marathon
,,18-29,,,,03:09:50,11390.0,2014,F,Berlin
,,30-34,,,,03:09:57,11397.0,2014,F,Berlin
,,40-44,,,,03:09:59,11399.0,2014,F,Berlin
,,35-39,,,,03:10:11,11411.0,2014,F,Berlin
,,30-34,,,,03:10:15,11415.0,2014,F,Berlin
,,30-34,,,,03:10:19,11419.0,2014,F,Berlin
,,40-44,,,,03:10:19,11419.0,2014,F,Berlin
,,50-54,,,,03:10:28,11428.0,2014,F,Berlin
,,30-34,,,,02:19:25,8365.0,2015,F,Berlin
,,18-29,,,,02:20:48,8448.0,2015,F,Berlin
,,18-29,,,,02:24:33,8673.0,2015,F,Berlin
,,18-29,,,,02:25:01,8701.0,2015,F,Berlin
,,30-34,,,,02:26:46,8806.0,2015,F,Berlin
,,35-39,,,,02:26:49,8809.0,2015,F,Berlin
,,30-34,,,,02:27:57,8877.0,2015,F,Berlin
,,18-29,,,,02:28:00,8880.0,2015,F,Berlin
,,35-39,,,,02:28:04,8884.0,2015,F,Berlin
,,18-29,,,,02:28:24,8904.0,2015,F,Berlin
,,35-39,,,,02:29:30,8970.0,2015,F,Berlin
,,30-34,,,,02:29:41,8981.0,2015,F,Berlin
,,18-29,,,,02:30:19,9019.0,2015,F,Berlin
,,30-34,,,,02:31:27,9087.0,2015,F,Berlin
,,35-39,,,,02:31:28,9088.0,2015,F,Berlin
,,40-44,,,,02:31:56,9116.0,2015,F,Berlin
,,35-39,,,,02:32:51,9171.0,2015,F,Berlin
,,30-34,,,,02:33:21,9201.0,2015,F,Berlin
,,30-34,,,,02:34:45,9285.0,2015,F,Berlin
,,30-34,,,,02:35:12,9312.0,2015,F,Berlin
,,35-39,,,,02:35:33,9333.0,2015,F,Berlin
,,30-34,,,,02:36:03,9363.0,2015,F,Berlin
,,30-34,,,,02:36:11,9371.0,2015,F,Berlin
,,18-29,,,,02:36:58,9418.0,2015,F,Berlin
,,35-39,,,,02:37:57,9477.0,2015,F,Berlin
,,18-29,,,,02:38:36,9516.0,2015,F,Berlin
,,18-29,,,,02:39:29,9569.0,2015,F,Berlin
,,18-29,,,,02:39:52,9592.0,2015,F,Berlin
,,18-29,,,,02:39:53,9593.0,2015,F,Berlin
,,30-34,,,,02:40:11,9611.0,2015,F,Berlin
,,35-39,,,,02:40:46,9646.0,2015,F,Berlin
,,40-44,,,,02:41:28,9688.0,2015,F,Berlin
,,30-34,,,,02:42:15,9735.0,2015,F,Berlin
,,18-29,,,,02:42:19,9739.0,2015,F,Berlin
,,35-39,,,,02:43:02,9782.0,2015,F,Berlin
,,30-34,,,,02:43:15,9795.0,2015,F,Berlin
,,30-34,,,,02:43:22,9802.0,2015,F,Berlin
,,18-29,,,,02:44:30,9870.0,2015,F,Berlin
,,30-34,,,,02:44:36,9876.0,2015,F,Berlin
,,30-34,,,,02:44:58,9898.0,2015,F,Berlin
,,18-29,,,,02:45:32,9932.0,2015,F,Berlin
,,18-29,,,,02:46:20,9980.0,2015,F,Berlin
,,35-39,,,,02:46:34,9994.0,2015,F,Berlin
,,30-34,,,,02:46:47,10007.0,2015,F,Berlin
,,35-39,,,,02:47:17,10037.0,2015,F,Berlin
,,30-34,,,,02:47:50,10070.0,2015,F,Berlin
,,40-44,,,,02:48:18,10098.0,2015,F,Berlin
,,30-34,,,,02:50:14,10214.0,2015,F,Berlin
,,35-39,,,,02:50:18,10218.0,2015,F,Berlin
,,18-29,,,,02:50:32,10232.0,2015,F,Berlin
,,30-34,,,,02:51:24,10284.0,2015,F,Berlin
,,40-44,,,,02:51:31,10291.0,2015,F,Berlin
,,35-39,,,,02:52:50,10370.0,2015,F,Berlin
,,35-39,,,,02:53:47,10427.0,2015,F,Berlin
,,30-34,,,,02:54:01,10441.0,2015,F,Berlin
,,35-39,,,,02:54:10,10450.0,2015,F,Berlin
,,18-29,,,,02:54:12,10452.0,2015,F,Berlin
,,18-29,,,,02:54:41,10481.0,2015,F,Berlin
,,40-44,,,,02:54:41,10481.0,2015,F,Berlin
,,18-29,,,,02:54:42,10482.0,2015,F,Berlin
,,40-44,,,,02:54:53,10493.0,2015,F,Berlin
,,30-34,,,,02:56:04,10564.0,2015,F,Berlin
,,18-29,,,,02:56:09,10569.0,2015,F,Berlin
,,30-34,,,,02:56:21,10581.0,2015,F,Berlin
,,45-49,,,,02:56:41,10601.0,2015,F,Berlin
,,45-49,,,,02:56:44,10604.0,2015,F,Berlin
,,18-29,,,,02:56:55,10615.0,2015,F,Berlin
,,40-44,,,,02:57:03,10623.0,2015,F,Berlin
,,30-34,,,,02:57:16,10636.0,2015,F,Berlin
,,30-34,,,,02:57:17,10637.0,2015,F,Berlin
,,18-29,,,,02:57:26,10646.0,2015,F,Berlin
,,40-44,,,,02:57:37,10657.0,2015,F,Berlin
,,18-29,,,,02:57:43,10663.0,2015,F,Berlin
,,40-44,,,,02:57:45,10665.0,2015,F,Berlin
,,35-39,,,,02:57:50,10670.0,2015,F,Berlin
,,18-29,,,,02:58:01,10681.0,2015,F,Berlin
,,40-44,,,,02:58:15,10695.0,2015,F,Berlin
,,40-44,,,,02:58:19,10699.0,2015,F,Berlin
,,30-34,,,,02:58:27,10707.0,2015,F,Berlin
,,30-34,,,,02:58:38,10718.0,2015,F,Berlin
,,45-49,,,,02:58:51,10731.0,2015,F,Berlin
,,35-39,,,,02:58:55,10735.0,2015,F,Berlin
,,18-29,,,,02:59:00,10740.0,2015,F,Berlin
,,18-29,,,,02:59:26,10766.0,2015,F,Berlin
,,18-29,,,,02:59:38,10778.0,2015,F,Berlin
,,45-49,,,,02:59:43,10783.0,2015,F,Berlin
,,18-29,,,,02:59:46,10786.0,2015,F,Berlin
,,40-44,,,,02:59:48,10788.0,2015,F,Berlin
,,18-29,,,,02:59:50,10790.0,2015,F,Berlin
,,35-39,,,,03:00:07,10807.0,2015,F,Berlin
,,45-49,,,,03:00:19,10819.0,2015,F,Berlin
,,18-29,,,,03:00:30,10830.0,2015,F,Berlin
,,18-29,,,,03:01:05,10865.0,2015,F,Berlin
,,45-49,,,,03:01:21,10881.0,2015,F,Berlin
,,30-34,,,,03:01:34,10894.0,2015,F,Berlin
,,35-39,,,,03:01:37,10897.0,2015,F,Berlin
,,18-29,,,,03:01:47,10907.0,2015,F,Berlin
,,30-34,,,,03:02:21,10941.0,2015,F,Berlin
,,45-49,,,,03:02:24,10944.0,2015,F,Berlin
,,40-44,,,,03:02:29,10949.0,2015,F,Berlin
,,30-34,,,,02:20:45,8445.0,2016,F,Berlin
,,18-29,,,,02:23:58,8638.0,2016,F,Berlin
,,18-29,,,,02:24:41,8681.0,2016,F,Berlin
,,18-29,,,,02:28:16,8896.0,2016,F,Berlin
,,18-29,,,,02:28:34,8914.0,2016,F,Berlin
,,18-29,,,,02:29:35,8975.0,2016,F,Berlin
,,35-39,,,,02:35:59,9359.0,2016,F,Berlin
,,30-34,,,,02:37:28,9448.0,2016,F,Berlin
,,40-44,,,,02:38:00,9480.0,2016,F,Berlin
,,35-39,,,,02:39:10,9550.0,2016,F,Berlin
,,18-29,,,,02:40:16,9616.0,2016,F,Berlin
,,35-39,,,,02:42:38,9758.0,2016,F,Berlin
,,30-34,,,,02:44:15,9855.0,2016,F,Berlin
,,40-44,,,,02:44:46,9886.0,2016,F,Berlin
,,18-29,,,,02:46:09,9969.0,2016,F,Berlin
,,18-29,,,,02:48:38,10118.0,2016,F,Berlin
,,18-29,,,,02:48:40,10120.0,2016,F,Berlin
,,18-29,,,,02:49:02,10142.0,2016,F,Berlin
,,35-39,,,,02:49:45,10185.0,2016,F,Berlin
,,18-29,,,,02:50:04,10204.0,2016,F,Berlin
,,30-34,,,,02:50:15,10215.0,2016,F,Berlin
,,30-34,,,,02:50:17,10217.0,2016,F,Berlin
,,30-34,,,,02:50:44,10244.0,2016,F,Berlin
,,40-44,,,,02:51:31,10291.0,2016,F,Berlin
,,30-34,,,,02:51:35,10295.0,2016,F,Berlin
,,18-29,,,,02:51:40,10300.0,2016,F,Berlin
,,40-44,,,,02:51:52,10312.0,2016,F,Berlin
,,30-34,,,,02:51:54,10314.0,2016,F,Berlin
,,18-29,,,,02:52:24,10344.0,2016,F,Berlin
,,40-44,,,,02:52:32,10352.0,2016,F,Berlin
,,18-29,,,,02:52:48,10368.0,2016,F,Berlin
,,35-39,,,,02:52:52,10372.0,2016,F,Berlin
,,30-34,,,,02:53:15,10395.0,2016,F,Berlin
,,18-29,,,,02:53:25,10405.0,2016,F,Berlin
,,40-44,,,,02:53:25,10405.0,2016,F,Berlin
,,18-29,,,,02:53:40,10420.0,2016,F,Berlin
,,40-44,,,,02:54:04,10444.0,2016,F,Berlin
,,45-49,,,,02:54:22,10462.0,2016,F,Berlin
,,30-34,,,,02:54:43,10483.0,2016,F,Berlin
,,35-39,,,,02:54:49,10489.0,2016,F,Berlin
,,35-39,,,,02:55:06,10506.0,2016,F,Berlin
,,50-54,,,,02:55:10,10510.0,2016,F,Berlin
,,45-49,,,,02:55:16,10516.0,2016,F,Berlin
,,35-39,,,,02:55:26,10526.0,2016,F,Berlin
,,30-34,,,,02:55:50,10550.0,2016,F,Berlin
,,30-34,,,,02:56:14,10574.0,2016,F,Berlin
,,40-44,,,,02:56:29,10589.0,2016,F,Berlin
,,30-34,,,,02:56:34,10594.0,2016,F,Berlin
,,40-44,,,,02:56:49,10609.0,2016,F,Berlin
,,40-44,,,,02:57:07,10627.0,2016,F,Berlin
,,40-44,,,,02:57:33,10653.0,2016,F,Berlin
,,35-39,,,,02:57:34,10654.0,2016,F,Berlin
,,50-54,,,,02:57:44,10664.0,2016,F,Berlin
,,35-39,,,,02:57:50,10670.0,2016,F,Berlin
,,50-54,,,,02:57:52,10672.0,2016,F,Berlin
,,30-34,,,,02:57:59,10679.0,2016,F,Berlin
,,35-39,,,,02:58:01,10681.0,2016,F,Berlin
,,30-34,,,,02:58:05,10685.0,2016,F,Berlin
,,40-44,,,,02:58:09,10689.0,2016,F,Berlin
,,45-49,,,,02:58:14,10694.0,2016,F,Berlin
,,18-29,,,,02:58:17,10697.0,2016,F,Berlin
,,40-44,,,,02:58:23,10703.0,2016,F,Berlin
,,45-49,,,,02:58:26,10706.0,2016,F,Berlin
,,35-39,,,,02:58:27,10707.0,2016,F,Berlin
,,40-44,,,,02:58:28,10708.0,2016,F,Berlin
,,18-29,,,,02:58:29,10709.0,2016,F,Berlin
,,30-34,,,,02:58:31,10711.0,2016,F,Berlin
,,35-39,,,,02:58:39,10719.0,2016,F,Berlin
,,30-34,,,,02:58:44,10724.0,2016,F,Berlin
,,35-39,,,,02:58:51,10731.0,2016,F,Berlin
,,35-39,,,,02:59:02,10742.0,2016,F,Berlin
,,35-39,,,,02:59:03,10743.0,2016,F,Berlin
,,40-44,,,,02:59:19,10759.0,2016,F,Berlin
,,30-34,,,,02:59:23,10763.0,2016,F,Berlin
,,18-29,,,,02:59:30,10770.0,2016,F,Berlin
,,18-29,,,,02:59:39,10779.0,2016,F,Berlin
,,18-29,,,,02:59:42,10782.0,2016,F,Berlin
,,35-39,,,,02:59:42,10782.0,2016,F,Berlin
,,30-34,,,,03:00:04,10804.0,2016,F,Berlin
,,35-39,,,,03:00:05,10805.0,2016,F,Berlin
,,40-44,,,,03:00:37,10837.0,2016,F,Berlin
,,30-34,,,,03:01:01,10861.0,2016,F,Berlin
,,35-39,,,,03:01:14,10874.0,2016,F,Berlin
,,18-29,,,,03:01:24,10884.0,2016,F,Berlin
,,45-49,,,,03:01:32,10892.0,2016,F,Berlin
,,40-44,,,,03:01:34,10894.0,2016,F,Berlin
,,18-29,,,,03:01:36,10896.0,2016,F,Berlin
,,18-29,,,,03:01:39,10899.0,2016,F,Berlin
,,50-54,,,,03:01:49,10909.0,2016,F,Berlin
,,18-29,,,,03:01:56,10916.0,2016,F,Berlin
,,30-34,,,,03:02:16,10936.0,2016,F,Berlin
,,18-29,,,,03:02:22,10942.0,2016,F,Berlin
,,30-34,,,,03:02:33,10953.0,2016,F,Berlin
,,40-44,,,,03:02:43,10963.0,2016,F,Berlin
,,30-34,,,,03:02:59,10979.0,2016,F,Berlin
,,18-29,,,,03:03:12,10992.0,2016,F,Berlin
,,35-39,,,,03:03:26,11006.0,2016,F,Berlin
,,30-34,,,,03:03:30,11010.0,2016,F,Berlin
,,35-39,,,,03:03:34,11014.0,2016,F,Berlin
,,30-34,,,,03:03:39,11019.0,2016,F,Berlin
,,30-34,,,,02:20:23,8423.0,2017,F,Berlin
,,18-29,,,,02:20:41,8441.0,2017,F,Berlin
,,18-29,,,,02:20:53,8453.0,2017,F,Berlin
,,18-29,,,,02:22:51,8571.0,2017,F,Berlin
,,18-29,,,,02:28:32,8912.0,2017,F,Berlin
,,45-49,,,,02:28:34,8914.0,2017,F,Berlin
,,35-39,,,,02:29:34,8974.0,2017,F,Berlin
,,35-39,,,,02:30:31,9031.0,2017,F,Berlin
,,18-29,,,,02:33:13,9193.0,2017,F,Berlin
,,30-34,,,,02:33:24,9204.0,2017,F,Berlin
,,18-29,,,,02:34:14,9254.0,2017,F,Berlin
,,30-34,,,,02:34:16,9256.0,2017,F,Berlin
,,18-29,,,,02:35:55,9355.0,2017,F,Berlin
,,30-34,,,,02:37:05,9425.0,2017,F,Berlin
,,40-44,,,,02:37:55,9475.0,2017,F,Berlin
,,35-39,,,,02:38:27,9507.0,2017,F,Berlin
,,30-34,,,,02:39:39,9579.0,2017,F,Berlin
,,18-29,,,,02:40:36,9636.0,2017,F,Berlin
,,18-29,,,,02:41:27,9687.0,2017,F,Berlin
,,30-34,,,,02:41:50,9710.0,2017,F,Berlin
,,18-29,,,,02:43:14,9794.0,2017,F,Berlin
,,35-39,,,,02:44:39,9879.0,2017,F,Berlin
,,30-34,,,,02:46:01,9961.0,2017,F,Berlin
,,18-29,,,,02:46:03,9963.0,2017,F,Berlin
,,30-34,,,,02:46:40,10000.0,2017,F,Berlin
,,30-34,,,,02:47:02,10022.0,2017,F,Berlin
,,35-39,,,,02:47:34,10054.0,2017,F,Berlin
,,18-29,,,,02:47:49,10069.0,2017,F,Berlin
,,30-34,,,,02:48:29,10109.0,2017,F,Berlin
,,30-34,,,,02:48:45,10125.0,2017,F,Berlin
,,18-29,,,,02:49:04,10144.0,2017,F,Berlin
,,18-29,,,,02:49:08,10148.0,2017,F,Berlin
,,30-34,,,,02:49:08,10148.0,2017,F,Berlin
,,40-44,,,,02:49:11,10151.0,2017,F,Berlin
,,18-29,,,,02:49:25,10165.0,2017,F,Berlin
,,18-29,,,,02:49:45,10185.0,2017,F,Berlin
,,30-34,,,,02:50:16,10216.0,2017,F,Berlin
,,30-34,,,,02:50:17,10217.0,2017,F,Berlin
,,18-29,,,,02:50:23,10223.0,2017,F,Berlin
,,40-44,,,,02:50:39,10239.0,2017,F,Berlin
,,35-39,,,,02:51:07,10267.0,2017,F,Berlin
,,45-49,,,,02:51:16,10276.0,2017,F,Berlin
,,35-39,,,,02:51:59,10319.0,2017,F,Berlin
,,40-44,,,,02:52:30,10350.0,2017,F,Berlin
,,30-34,,,,02:52:39,10359.0,2017,F,Berlin
,,18-29,,,,02:52:45,10365.0,2017,F,Berlin
,,30-34,,,,02:52:56,10376.0,2017,F,Berlin
,,30-34,,,,02:53:23,10403.0,2017,F,Berlin
,,40-44,,,,02:53:26,10406.0,2017,F,Berlin
,,30-34,,,,02:53:28,10408.0,2017,F,Berlin
,,18-29,,,,02:54:09,10449.0,2017,F,Berlin
,,30-34,,,,02:54:38,10478.0,2017,F,Berlin
,,35-39,,,,02:54:38,10478.0,2017,F,Berlin
,,40-44,,,,02:55:21,10521.0,2017,F,Berlin
,,18-29,,,,02:55:38,10538.0,2017,F,Berlin
,,30-34,,,,02:55:47,10547.0,2017,F,Berlin
,,30-34,,,,02:55:50,10550.0,2017,F,Berlin
,,45-49,,,,02:56:05,10565.0,2017,F,Berlin
,,30-34,,,,02:56:32,10592.0,2017,F,Berlin
,,18-29,,,,02:56:34,10594.0,2017,F,Berlin
,,35-39,,,,02:56:57,10617.0,2017,F,Berlin
,,30-34,,,,02:56:58,10618.0,2017,F,Berlin
,,18-29,,,,02:57:04,10624.0,2017,F,Berlin
,,35-39,,,,02:57:12,10632.0,2017,F,Berlin
,,18-29,,,,02:57:20,10640.0,2017,F,Berlin
,,30-34,,,,02:57:29,10649.0,2017,F,Berlin
,,18-29,,,,02:57:30,10650.0,2017,F,Berlin
,,40-44,,,,02:57:34,10654.0,2017,F,Berlin
,,30-34,,,,02:57:36,10656.0,2017,F,Berlin
,,35-39,,,,02:57:39,10659.0,2017,F,Berlin
,,40-44,,,,02:57:48,10668.0,2017,F,Berlin
,,40-44,,,,02:58:07,10687.0,2017,F,Berlin
,,30-34,,,,02:58:09,10689.0,2017,F,Berlin
,,18-29,,,,02:58:13,10693.0,2017,F,Berlin
,,35-39,,,,02:58:15,10695.0,2017,F,Berlin
,,30-34,,,,02:58:24,10704.0,2017,F,Berlin
,,40-44,,,,02:58:26,10706.0,2017,F,Berlin
,,30-34,,,,02:58:33,10713.0,2017,F,Berlin
,,30-34,,,,02:58:39,10719.0,2017,F,Berlin
,,40-44,,,,02:58:42,10722.0,2017,F,Berlin
,,35-39,,,,02:58:47,10727.0,2017,F,Berlin
,,45-49,,,,02:58:59,10739.0,2017,F,Berlin
,,18-29,,,,02:59:01,10741.0,2017,F,Berlin
,,45-49,,,,02:59:08,10748.0,2017,F,Berlin
,,45-49,,,,02:59:17,10757.0,2017,F,Berlin
,,18-29,,,,02:59:26,10766.0,2017,F,Berlin
,,40-44,,,,02:59:37,10777.0,2017,F,Berlin
,,35-39,,,,02:59:56,10796.0,2017,F,Berlin
,,30-34,,,,02:59:59,10799.0,2017,F,Berlin
,,30-34,,,,03:00:25,10825.0,2017,F,Berlin
,,35-39,,,,03:00:33,10833.0,2017,F,Berlin
,,18-29,,,,03:00:37,10837.0,2017,F,Berlin
,,30-34,,,,03:00:41,10841.0,2017,F,Berlin
,,45-49,,,,03:00:41,10841.0,2017,F,Berlin
,,18-29,,,,03:00:57,10857.0,2017,F,Berlin
,,40-44,,,,03:01:03,10863.0,2017,F,Berlin
,,18-29,,,,03:01:25,10885.0,2017,F,Berlin
,,18-29,,,,03:01:31,10891.0,2017,F,Berlin
,,30-34,,,,03:01:34,10894.0,2017,F,Berlin
,,18-29,,,,03:02:02,10922.0,2017,F,Berlin
,,35-39,,,,02:18:11,8291.0,2018,F,Berlin
,,18-29,,,,02:18:34,8314.0,2018,F,Berlin
,,30-34,,,,02:18:55,8335.0,2018,F,Berlin
,,35-39,,,,02:21:18,8478.0,2018,F,Berlin
,,18-29,,,,02:22:23,8543.0,2018,F,Berlin
,,18-29,,,,02:22:48,8568.0,2018,F,Berlin
,,18-29,,,,02:25:23,8723.0,2018,F,Berlin
,,18-29,,,,02:25:27,8727.0,2018,F,Berlin
,,18-29,,,,02:25:46,8746.0,2018,F,Berlin
,,18-29,,,,02:27:29,8849.0,2018,F,Berlin
,,30-34,,,,02:28:53,8933.0,2018,F,Berlin
,,40-44,,,,02:30:47,9047.0,2018,F,Berlin
,,30-34,,,,02:32:09,9129.0,2018,F,Berlin
,,30-34,,,,02:32:41,9161.0,2018,F,Berlin
,,40-44,,,,02:34:56,9296.0,2018,F,Berlin
,,18-29,,,,02:37:05,9425.0,2018,F,Berlin
,,18-29,,,,02:37:14,9434.0,2018,F,Berlin
,,30-34,,,,02:37:35,9455.0,2018,F,Berlin
,,35-39,,,,02:37:48,9468.0,2018,F,Berlin
,,18-29,,,,02:38:05,9485.0,2018,F,Berlin
,,30-34,,,,02:39:37,9577.0,2018,F,Berlin
,,45-49,,,,02:40:11,9611.0,2018,F,Berlin
,,30-34,,,,02:40:37,9637.0,2018,F,Berlin
,,18-29,,,,02:40:50,9650.0,2018,F,Berlin
,,18-29,,,,02:41:16,9676.0,2018,F,Berlin
,,40-44,,,,02:41:34,9694.0,2018,F,Berlin
,,30-34,,,,02:41:48,9708.0,2018,F,Berlin
,,30-34,,,,02:42:57,9777.0,2018,F,Berlin
,,30-34,,,,02:43:29,9809.0,2018,F,Berlin
,,30-34,,,,02:44:27,9867.0,2018,F,Berlin
,,35-39,,,,02:44:33,9873.0,2018,F,Berlin
,,18-29,,,,02:44:44,9884.0,2018,F,Berlin
,,18-29,,,,02:44:49,9889.0,2018,F,Berlin
,,18-29,,,,02:46:24,9984.0,2018,F,Berlin
,,40-44,,,,02:46:53,10013.0,2018,F,Berlin
,,30-34,,,,02:46:55,10015.0,2018,F,Berlin
,,40-44,,,,02:48:13,10093.0,2018,F,Berlin
,,35-39,,,,02:48:15,10095.0,2018,F,Berlin
,,18-29,,,,02:48:53,10133.0,2018,F,Berlin
,,18-29,,,,02:48:59,10139.0,2018,F,Berlin
,,18-29,,,,02:49:10,10150.0,2018,F,Berlin
,,40-44,,,,02:49:27,10167.0,2018,F,Berlin
,,18-29,,,,02:49:31,10171.0,2018,F,Berlin
,,30-34,,,,02:49:33,10173.0,2018,F,Berlin
,,35-39,,,,02:49:46,10186.0,2018,F,Berlin
,,35-39,,,,02:50:33,10233.0,2018,F,Berlin
,,30-34,,,,02:50:59,10259.0,2018,F,Berlin
,,35-39,,,,02:51:17,10277.0,2018,F,Berlin
,,30-34,,,,02:51:26,10286.0,2018,F,Berlin
,,30-34,,,,02:51:44,10304.0,2018,F,Berlin
,,30-34,,,,02:52:12,10332.0,2018,F,Berlin
,,18-29,,,,02:52:26,10346.0,2018,F,Berlin
,,30-34,,,,02:52:33,10353.0,2018,F,Berlin
,,40-44,,,,02:52:34,10354.0,2018,F,Berlin
,,18-29,,,,02:53:03,10383.0,2018,F,Berlin
,,18-29,,,,02:53:42,10422.0,2018,F,Berlin
,,18-29,,,,02:53:57,10437.0,2018,F,Berlin
,,45-49,,,,02:54:42,10482.0,2018,F,Berlin
,,40-44,,,,02:54:45,10485.0,2018,F,Berlin
,,40-44,,,,02:54:46,10486.0,2018,F,Berlin
,,40-44,,,,02:55:15,10515.0,2018,F,Berlin
,,40-44,,,,02:55:20,10520.0,2018,F,Berlin
,,30-34,,,,02:55:22,10522.0,2018,F,Berlin
,,40-44,,,,02:55:29,10529.0,2018,F,Berlin
,,30-34,,,,02:55:37,10537.0,2018,F,Berlin
,,30-34,,,,02:55:38,10538.0,2018,F,Berlin
,,18-29,,,,02:55:40,10540.0,2018,F,Berlin
,,45-49,,,,02:55:44,10544.0,2018,F,Berlin
,,45-49,,,,02:56:10,10570.0,2018,F,Berlin
,,18-29,,,,02:56:25,10585.0,2018,F,Berlin
,,18-29,,,,02:56:51,10611.0,2018,F,Berlin
,,40-44,,,,02:57:00,10620.0,2018,F,Berlin
,,18-29,,,,02:57:01,10621.0,2018,F,Berlin
,,40-44,,,,02:57:06,10626.0,2018,F,Berlin
,,45-49,,,,02:57:15,10635.0,2018,F,Berlin
,,30-34,,,,02:57:23,10643.0,2018,F,Berlin
,,40-44,,,,02:57:28,10648.0,2018,F,Berlin
,,18-29,,,,02:57:39,10659.0,2018,F,Berlin
,,18-29,,,,02:57:49,10669.0,2018,F,Berlin
,,40-44,,,,02:57:54,10674.0,2018,F,Berlin
,,18-29,,,,02:57:58,10678.0,2018,F,Berlin
,,18-29,,,,02:58:03,10683.0,2018,F,Berlin
,,30-34,,,,02:58:23,10703.0,2018,F,Berlin
,,45-49,,,,02:58:24,10704.0,2018,F,Berlin
,,45-49,,,,02:58:27,10707.0,2018,F,Berlin
,,40-44,,,,02:58:30,10710.0,2018,F,Berlin
,,35-39,,,,02:58:39,10719.0,2018,F,Berlin
,,35-39,,,,02:58:39,10719.0,2018,F,Berlin
,,35-39,,,,02:58:47,10727.0,2018,F,Berlin
,,30-34,,,,02:58:51,10731.0,2018,F,Berlin
,,30-34,,,,02:58:56,10736.0,2018,F,Berlin
,,45-49,,,,02:59:02,10742.0,2018,F,Berlin
,,18-29,,,,02:59:07,10747.0,2018,F,Berlin
,,40-44,,,,02:59:09,10749.0,2018,F,Berlin
,,35-39,,,,02:59:11,10751.0,2018,F,Berlin
,,50-54,,,,02:59:11,10751.0,2018,F,Berlin
,,18-29,,,,02:59:15,10755.0,2018,F,Berlin
,,30-34,,,,02:59:16,10756.0,2018,F,Berlin
,,30-34,,,,02:59:18,10758.0,2018,F,Berlin
,,30-34,,,,02:59:20,10760.0,2018,F,Berlin
,,30-34,ETH,,,2:20:14,8414.0,2019,F,Berlin
,,30-34,ETH,,,2:20:21,8421.0,2019,F,Berlin
,,30-34,KEN,,,2:21:06,8466.0,2019,F,Berlin
,,18-29,ETH,,,2:21:36,8496.0,2019,F,Berlin
,,35-39,USA,,,2:22:16,8536.0,2019,F,Berlin
,,18-29,DEU,,,2:23:57,8637.0,2019,F,Berlin
,,30-34,USA,,,2:25:10,8710.0,2019,F,Berlin
,,18-29,ETH,,,2:26:50,8810.0,2019,F,Berlin
,,30-34,CHE,,,2:31:24,9084.0,2019,F,Berlin
,,30-34,BEL,,,2:31:25,9085.0,2019,F,Berlin
,,30-34,NLD,,,2:31:29,9089.0,2019,F,Berlin
,,40-44,CAN,,,2:32:27,9147.0,2019,F,Berlin
,,40-44,USA,,,2:33:14,9194.0,2019,F,Berlin
,,30-34,LTU,,,2:33:20,9200.0,2019,F,Berlin
,,18-29,TWN,,,2:34:09,9249.0,2019,F,Berlin
,,35-39,USA,,,2:34:43,9283.0,2019,F,Berlin
,,35-39,USA,,,2:34:55,9295.0,2019,F,Berlin
,,35-39,ESP,,,2:35:03,9303.0,2019,F,Berlin
,,30-34,DEU,,,2:35:33,9333.0,2019,F,Berlin
,,35-39,USA,,,2:35:45,9345.0,2019,F,Berlin
,,18-29,CAN,,,2:35:56,9356.0,2019,F,Berlin
,,30-34,USA,,,2:36:13,9373.0,2019,F,Berlin
,,30-34,DEU,,,2:36:34,9394.0,2019,F,Berlin
,,30-34,USA,,,2:37:27,9447.0,2019,F,Berlin
,,45-49,DOM,,,2:38:13,9493.0,2019,F,Berlin
,,30-34,HUN,,,2:39:21,9561.0,2019,F,Berlin
,,18-29,CHN,,,2:39:46,9586.0,2019,F,Berlin
,,40-44,HUN,,,2:40:01,9601.0,2019,F,Berlin
,,18-29,CHN,,,2:40:33,9633.0,2019,F,Berlin
,,18-29,HKG,,,2:41:09,9669.0,2019,F,Berlin
,,30-34,GBR,,,2:41:18,9678.0,2019,F,Berlin
,,30-34,RUS,,,2:41:26,9686.0,2019,F,Berlin
,,30-34,DEU,,,2:41:32,9692.0,2019,F,Berlin
,,30-34,MNG,,,2:42:03,9723.0,2019,F,Berlin
,,18-29,KAZ,,,2:42:04,9724.0,2019,F,Berlin
,,18-29,USA,,,2:42:09,9729.0,2019,F,Berlin
,,30-34,NLD,,,2:42:25,9745.0,2019,F,Berlin
,,18-29,BOL,,,2:42:28,9748.0,2019,F,Berlin
,,30-34,LVA,,,2:42:30,9750.0,2019,F,Berlin
,,30-34,GBR,,,2:42:51,9771.0,2019,F,Berlin
,,35-39,USA,,,2:43:14,9794.0,2019,F,Berlin
,,35-39,BEL,,,2:43:16,9796.0,2019,F,Berlin
,,35-39,USA,,,2:44:21,9861.0,2019,F,Berlin
,,18-29,ITA,,,2:44:29,9869.0,2019,F,Berlin
,,30-34,USA,,,2:44:33,9873.0,2019,F,Berlin
,,40-44,NLD,,,2:44:44,9884.0,2019,F,Berlin
,,35-39,IRL,,,2:44:54,9894.0,2019,F,Berlin
,,35-39,LBN,,,2:45:29,9929.0,2019,F,Berlin
,,35-39,USA,,,2:46:06,9966.0,2019,F,Berlin
,,30-34,USA,,,2:46:14,9974.0,2019,F,Berlin
,,35-39,CHE,,,2:46:24,9984.0,2019,F,Berlin
,,18-29,HKG,,,2:46:34,9994.0,2019,F,Berlin
