,Unnamed: 0,Last_Name,First_Name,Division,Country,BIB,Overall_Place,Time,Seconds,Year,Gender,Marathon
2725,2725,Jeftich,Niko,25-29,USA,324,29,02:23:44,8624.0,2017,M,Chicago
2726,2726,Siemers,Chris,35-39,USA,421,30,02:23:52,8632.0,2017,M,Chicago
2727,2727,Bang,Eric,25-29,CAN,92,31,02:23:54,8634.0,2017,M,Chicago
2728,2728,Harper,Dan,25-29,USA,303,32,02:24:10,8650.0,2017,M,Chicago
2729,2729,Lemon,Chris,25-29,USA,24,33,02:24:44,8684.0,2017,M,Chicago
2730,2730,Alkhawaldeh,Mo'Ath,25-29,JOR,83,35,02:25:09,8709.0,2017,M,Chicago
2731,2731,Smith,Kyle,25-29,USA,424,36,02:25:12,8712.0,2017,M,Chicago
2732,2732,Wyatt,Kyle,35-39,USA,447,37,02:25:16,8716.0,2017,M,Chicago
2733,2733,Neff,Jackson,25-29,USA,382,38,02:25:34,8734.0,2017,M,Chicago
2734,2734,Gaynor,Evan,25-29,USA,28,39,02:25:40,8740.0,2017,M,Chicago
2735,2735,Marol,Matthew,25-29,USA,361,40,02:26:06,8766.0,2017,M,Chicago
2736,2736,Eustance,Tyler,25-29,USA,186,41,02:26:18,8778.0,2017,M,Chicago
2737,2737,Krieg,Sam,40-44,USA,336,42,02:26:40,8800.0,2017,M,Chicago
2738,2738,Beamer,Matthew,30-34,USA,95,43,02:26:40,8800.0,2017,M,Chicago
2739,2739,Jaskowiak,Ben,25-29,USA,322,44,02:27:04,8824.0,2017,M,Chicago
2740,2740,Piper,Paul,35-39,GBR,398,45,02:27:07,8827.0,2017,M,Chicago
2741,2741,Clevenger,Stephen,30-34,USA,169,46,02:27:31,8851.0,2017,M,Chicago
2742,2742,Hinkle,John,30-34,USA,306,47,02:27:58,8878.0,2017,M,Chicago
2743,2743,Fiz Martin,Martin,50-54,ESP,709,49,02:28:09,8889.0,2017,M,Chicago
2744,2744,Rieger,Cameron,25-29,USA,455,50,02:28:09,8889.0,2017,M,Chicago
2745,2745,Lyons,Brian,30-34,AUS,357,51,02:28:15,8895.0,2017,M,Chicago
2746,2746,Veldhuis,Jeroen,40-44,NED,435,53,02:28:49,8929.0,2017,M,Chicago
2747,2747,Shaw,Philip,30-34,USA,417,54,02:28:56,8936.0,2017,M,Chicago
2748,2748,Welch,Nick,25-29,USA,441,55,02:29:11,8951.0,2017,M,Chicago
2749,2749,Speir,Ryan,20-24,USA,453,56,02:29:16,8956.0,2017,M,Chicago
2750,2750,Shirk,Kevin,35-39,USA,420,57,02:29:16,8956.0,2017,M,Chicago
2751,2751,Tropf,Jordan,25-29,USA,433,58,02:29:17,8957.0,2017,M,Chicago
2752,2752,Sharp,Matthew,35-39,GBR,416,59,02:29:19,8959.0,2017,M,Chicago
2753,2753,Legh,Christopher,40-44,AUS,346,60,02:29:23,8963.0,2017,M,Chicago
2754,2754,Beevor,Luke,30-34,GBR,96,61,02:29:25,8965.0,2017,M,Chicago
2755,2755,Arcos,Raul,25-29,USA,87,62,02:29:34,8974.0,2017,M,Chicago
2756,2756,Burdick,Brett,25-29,USA,159,63,02:29:37,8977.0,2017,M,Chicago
2757,2757,Hillyard,Matthew,30-34,USA,4166,64,02:29:55,8995.0,2017,M,Chicago
2758,2758,Hiscott,Michael,30-34,GBR,307,65,02:30:24,9024.0,2017,M,Chicago
2759,2759,Deleo,Robert,30-34,USA,178,66,02:30:42,9042.0,2017,M,Chicago
2760,2760,Humphrey,Luke,35-39,USA,22,67,02:30:46,9046.0,2017,M,Chicago
2761,2761,Dixon,Brian,25-29,USA,3292,68,02:30:52,9052.0,2017,M,Chicago
2762,2762,Lustgarten,Brett,25-29,USA,356,69,02:31:02,9062.0,2017,M,Chicago
2763,2763,Bonner,Brennan,30-34,USA,2019,70,02:31:16,9076.0,2017,M,Chicago
2764,2764,Asrih,Karim,25-29,BEL,781,71,02:31:23,9083.0,2017,M,Chicago
2765,2765,Aussem-Woltering,Coree,25-29,USA,89,72,02:31:37,9097.0,2017,M,Chicago
2766,2766,Shold,Kristopher,35-39,USA,6041,73,02:31:48,9108.0,2017,M,Chicago
2767,2767,Wallor,Eric,30-34,USA,436,74,02:31:49,9109.0,2017,M,Chicago
2768,2768,Klingler,Mitchell,25-29,USA,333,75,02:31:55,9115.0,2017,M,Chicago
2769,2769,Hoyt,Kevin,25-29,USA,314,76,02:31:55,9115.0,2017,M,Chicago
2770,2770,Maeda,Yosuke,30-34,JPN,34,77,02:31:59,9119.0,2017,M,Chicago
2771,2771,Kaehr,Andrew,25-29,USA,454,78,02:32:09,9129.0,2017,M,Chicago
2772,2772,Blanchard,Mathieu,25-29,FRA,152,79,02:32:24,9144.0,2017,M,Chicago
2773,2773,Johnson,Scott,35-39,USA,325,80,02:32:30,9150.0,2017,M,Chicago
2774,2774,McDonnell,Declan,25-29,USA,481,81,02:33:21,9201.0,2017,M,Chicago
2775,2775,Garrard,Justin,30-34,USA,293,82,02:33:31,9211.0,2017,M,Chicago
2776,2776,Craig,John,30-34,USA,3099,83,02:33:32,9212.0,2017,M,Chicago
2777,2777,Thor,Matthew,30-34,USA,6123,84,02:33:42,9222.0,2017,M,Chicago
2778,2778,Favela,Emisael,40-44,MEX,189,85,02:33:44,9224.0,2017,M,Chicago
2779,2779,Estes,Jeremiah,35-39,USA,4030,87,02:33:51,9231.0,2017,M,Chicago
2780,2780,Yitref,Gedion,25-29,USA,6248,88,02:33:52,9232.0,2017,M,Chicago
2781,2781,Tovar-Tovar,Leonardo,35-39,ESP,431,89,02:34:01,9241.0,2017,M,Chicago
2782,2782,Rolly,Philippe,45-49,USA,408,91,02:34:29,9269.0,2017,M,Chicago
2783,2783,Heffernan,Thomas,25-29,USA,4149,92,02:34:41,9281.0,2017,M,Chicago
2784,2784,Deters,Matthew,30-34,USA,181,93,02:34:47,9287.0,2017,M,Chicago
2785,2785,Guyer,Walt,35-39,USA,4123,94,02:34:47,9287.0,2017,M,Chicago
2786,2786,Hortian,Adam,30-34,CAN,310,95,02:34:56,9296.0,2017,M,Chicago
2787,2787,Mitchell,Michael,30-34,USA,480,96,02:35:13,9313.0,2017,M,Chicago
2788,2788,Smith,Kent,25-29,USA,6057,97,02:35:14,9314.0,2017,M,Chicago
2789,2789,Keyserling,Kaleb,30-34,USA,4245,98,02:35:20,9320.0,2017,M,Chicago
2790,2790,Slocum,Matthew,35-39,USA,423,99,02:35:24,9324.0,2017,M,Chicago
2791,2791,Hazel,Matthew,25-29,USA,4146,100,02:35:27,9327.0,2017,M,Chicago
2792,2792,McGonagle,Ciaran,40-44,IRL,2161,102,02:35:32,9332.0,2017,M,Chicago
2793,2793,Kovalchick,Christopher,30-34,USA,4275,104,02:35:49,9349.0,2017,M,Chicago
2794,2794,Lazo,Reynaldo,35-39,CRC,2094,105,02:35:59,9359.0,2017,M,Chicago
2795,2795,Gaimster,Paul,40-44,GBR,1230,106,02:36:04,9364.0,2017,M,Chicago
2796,2796,Li,Yipeng,35-39,CHN,2109,107,02:36:04,9364.0,2017,M,Chicago
2797,2797,Collins,Matt,25-29,USA,7126,108,02:36:28,9388.0,2017,M,Chicago
2798,2798,Campos,Jesus,30-34,USA,162,109,02:36:34,9394.0,2017,M,Chicago
2799,2799,Landeo Carranza,Oliver,30-34,PER,2088,110,02:36:36,9396.0,2017,M,Chicago
2800,2800,Kosgei,Brigid,20-24,KEN,103,24,02:18:35,8315.0,2018,F,Chicago
2801,2801,Dereje,Roza,20-24,ETH,104,36,02:21:18,8478.0,2018,F,Chicago
2802,2802,Demise,Shure,20-24,ETH,107,40,02:22:15,8535.0,2018,F,Chicago
2803,2803,Kiplagat,Florence,30-34,KEN,105,57,02:26:08,8768.0,2018,F,Chicago
2804,2804,Nyaruai,Veronicah,25-29,KEN,123,104,02:31:34,9094.0,2018,F,Chicago
2805,2805,Crouch,Sarah,25-29,USA,113,113,02:32:37,9157.0,2018,F,Chicago
2806,2806,Ward,Taylor,25-29,USA,114,115,02:32:42,9162.0,2018,F,Chicago
2807,2807,Landau,Kate,40-44,USA,509,120,02:33:26,9206.0,2018,F,Chicago
2808,2808,Myrand,Melanie,30-34,CAN,119,126,02:34:08,9248.0,2018,F,Chicago
2809,2809,Klimek,Marci,30-34,USA,495,142,02:34:53,9293.0,2018,F,Chicago
2810,2810,Jorgensen,Gwen,30-34,USA,121,162,02:36:23,9383.0,2018,F,Chicago
2811,2811,Anderson,Lindsey,30-34,USA,357,169,02:36:51,9411.0,2018,F,Chicago
2812,2812,Marino,Amanda,25-29,USA,530,184,02:38:04,9484.0,2018,F,Chicago
2813,2813,Matthews,Katie,25-29,USA,117,187,02:38:16,9496.0,2018,F,Chicago
2814,2814,Doucet,Shelley,35-39,CAN,426,196,02:38:49,9529.0,2018,F,Chicago
2815,2815,Mack,Jeanne,25-29,USA,528,203,02:39:04,9544.0,2018,F,Chicago
2816,2816,Schneider,Alyssa,25-29,USA,597,206,02:39:11,9551.0,2018,F,Chicago
2817,2817,Ardrey,Deanna,35-39,USA,359,218,02:39:44,9584.0,2018,F,Chicago
2818,2818,Gustafson,Kate,30-34,CAN,459,228,02:40:06,9606.0,2018,F,Chicago
2819,2819,Keating,Bonnie,30-34,USA,487,229,02:40:12,9612.0,2018,F,Chicago
2820,2820,Fulton,Naomi,30-34,USA,446,240,02:40:57,9657.0,2018,F,Chicago
2821,2821,Mollenkopf,Ingrid,25-29,USA,5196,250,02:41:37,9697.0,2018,F,Chicago
2822,2822,Corno,Hilary,40-44,USA,412,266,02:42:13,9733.0,2018,F,Chicago
2823,2823,Bareikis,Jane,20-24,USA,657,282,02:42:38,9758.0,2018,F,Chicago
2824,2824,Severy,Natalie,35-39,USA,602,290,02:42:46,9766.0,2018,F,Chicago
2825,2825,Perkins,Lauren,35-39,USA,571,304,02:42:55,9775.0,2018,F,Chicago
2826,2826,Njeim,Chirine,30-34,LBN,120,308,02:43:04,9784.0,2018,F,Chicago
2827,2827,Pappas,Alexi,25-29,GRE,122,320,02:43:38,9818.0,2018,F,Chicago
2828,2828,Draskau Petersson,Jess,40-44,DEN,111,325,02:44:11,9851.0,2018,F,Chicago
2829,2829,Chester,Jordan,25-29,USA,402,329,02:44:16,9856.0,2018,F,Chicago
2830,2830,Blackham,Merrilee,40-44,USA,386,346,02:44:36,9876.0,2018,F,Chicago
2831,2831,Mack,Carrie,30-34,USA,527,364,02:45:11,9911.0,2018,F,Chicago
2832,2832,Bishop,Meghan,30-34,USA,385,380,02:45:42,9942.0,2018,F,Chicago
2833,2833,Toohey,Kait,30-34,CAN,628,385,02:45:45,9945.0,2018,F,Chicago
2834,2834,Szabo,Nora,30-34,HUN,623,389,02:45:50,9950.0,2018,F,Chicago
2835,2835,Alt,Andrea,25-29,USA,356,393,02:46:05,9965.0,2018,F,Chicago
2836,2836,Hall,Chelsea,25-29,USA,460,405,02:46:29,9989.0,2018,F,Chicago
2837,2837,Beck,Catherine,30-34,USA,372,429,02:47:15,10035.0,2018,F,Chicago
2838,2838,Marrari,Erica,35-39,USA,533,450,02:47:44,10064.0,2018,F,Chicago
2839,2839,Tanner,Heather,40-44,USA,624,452,02:47:49,10069.0,2018,F,Chicago
2840,2840,Neimande,Lelde,35-39,LAT,6126,470,02:48:02,10082.0,2018,F,Chicago
2841,2841,Jin,Lingling,30-34,CHN,9972,473,02:48:06,10086.0,2018,F,Chicago
2842,2842,Trana,Gabriela,35-39,CRC,630,493,02:48:32,10112.0,2018,F,Chicago
2843,2843,Jaswell,Megan,30-34,USA,481,511,02:49:07,10147.0,2018,F,Chicago
2844,2844,D'Addario,Emily,25-29,USA,419,523,02:49:21,10161.0,2018,F,Chicago
2845,2845,Bell,Rolanda,30-34,PAN,374,534,02:49:36,10176.0,2018,F,Chicago
2846,2846,Hillard,Laura,30-34,USA,468,536,02:49:39,10179.0,2018,F,Chicago
2847,2847,Snyder,Jordan,25-29,USA,613,541,02:49:45,10185.0,2018,F,Chicago
2848,2848,Sullivan,Jeannie,35-39,USA,622,542,02:49:48,10188.0,2018,F,Chicago
2849,2849,Lovig,Christy,40-44,CAN,521,547,02:49:54,10194.0,2018,F,Chicago
2850,2850,Cieslak,Kylen,30-34,USA,406,579,02:50:36,10236.0,2018,F,Chicago
2851,2851,Frisella,Patricia,30-34,USA,444,590,02:50:48,10248.0,2018,F,Chicago
2852,2852,Chui,Nicole,25-29,HKG,404,591,02:50:49,10249.0,2018,F,Chicago
2853,2853,Allan,Kirsten,25-29,USA,355,609,02:51:09,10269.0,2018,F,Chicago
2854,2854,Chute,Katherine,25-29,USA,405,617,02:51:17,10277.0,2018,F,Chicago
2855,2855,Pearse,Kylie,25-29,USA,569,621,02:51:20,10280.0,2018,F,Chicago
2856,2856,Gentry,Rebecca,30-34,GBR,2224,627,02:51:27,10287.0,2018,F,Chicago
2857,2857,Heenan,Erin,35-39,USA,465,630,02:51:33,10293.0,2018,F,Chicago
2858,2858,Dunn,Karen,40-44,USA,429,638,02:51:42,10302.0,2018,F,Chicago
2859,2859,Macuiba,Amanda,20-24,USA,655,650,02:52:00,10320.0,2018,F,Chicago
2860,2860,David,Sarah,30-34,USA,1246,658,02:52:10,10330.0,2018,F,Chicago
2861,2861,Fairey,Melissa,20-24,USA,436,673,02:52:28,10348.0,2018,F,Chicago
2862,2862,Eckberg,Karen,30-34,USA,432,679,02:52:36,10356.0,2018,F,Chicago
2863,2863,Walters,Ingrid,45-49,USA,639,685,02:52:43,10363.0,2018,F,Chicago
2864,2864,Partch,Kayte,35-39,USA,568,687,02:52:47,10367.0,2018,F,Chicago
2865,2865,Sandfort,Katharine,20-24,USA,5023,693,02:52:53,10373.0,2018,F,Chicago
2866,2866,Rhie,Julia,40-44,USA,584,700,02:52:59,10379.0,2018,F,Chicago
2867,2867,O'Saben,Kelly,25-29,USA,565,701,02:53:00,10380.0,2018,F,Chicago
2868,2868,Pineda,Yolymar,30-34,VEN,575,702,02:53:00,10380.0,2018,F,Chicago
2869,2869,Rutherfoord,Paula,35-39,GBR,4179,706,02:53:04,10384.0,2018,F,Chicago
2870,2870,Carey,Madeleine,25-29,USA,681,712,02:53:08,10388.0,2018,F,Chicago
2871,2871,Simonson,Danika,25-29,USA,3091,718,02:53:14,10394.0,2018,F,Chicago
2872,2872,McKeen,Hayley,35-39,USA,2275,740,02:53:44,10424.0,2018,F,Chicago
2873,2873,Prelle,Monica,35-39,USA,579,743,02:53:47,10427.0,2018,F,Chicago
2874,2874,Arguedas campos,Teresita,35-39,CRC,1170,755,02:54:04,10444.0,2018,F,Chicago
2875,2875,Cooper,Kathryn,35-39,USA,411,769,02:54:19,10459.0,2018,F,Chicago
2876,2876,Noyola Gonzalez,Maria Judith,40-44,MEX,1178,777,02:54:23,10463.0,2018,F,Chicago
2877,2877,McArdle,Bree,25-29,AUS,538,788,02:54:35,10475.0,2018,F,Chicago
2878,2878,Mcgurk,Colleen,45-49,USA,541,807,02:54:51,10491.0,2018,F,Chicago
2879,2879,Lowry,Cristina,30-34,USA,522,829,02:55:09,10509.0,2018,F,Chicago
2880,2880,Hebert,Maxey,35-39,USA,4211,841,02:55:16,10516.0,2018,F,Chicago
2881,2881,Cerbin-Bohach,Flannery,30-34,USA,2273,846,02:55:24,10524.0,2018,F,Chicago
2882,2882,Andreas,Kerri,30-34,CAN,3243,847,02:55:24,10524.0,2018,F,Chicago
2883,2883,Busa,Ashley,30-34,USA,393,849,02:55:26,10526.0,2018,F,Chicago
2884,2884,Ytterstad,Nina Wavik,55-59,NOR,653,862,02:55:36,10536.0,2018,F,Chicago
2885,2885,Ridini,Kimberly,25-29,USA,5210,877,02:55:46,10546.0,2018,F,Chicago
2886,2886,Ades,Becca,30-34,USA,4257,900,02:56:08,10568.0,2018,F,Chicago
2887,2887,Malmberg,Catarina,25-29,SWE,6124,918,02:56:18,10578.0,2018,F,Chicago
2888,2888,Kelly,Lauren,25-29,USA,3251,922,02:56:24,10584.0,2018,F,Chicago
2889,2889,Ferguson,Nora,25-29,USA,438,952,02:56:50,10610.0,2018,F,Chicago
2890,2890,Trachsel,Locky,50-54,USA,629,979,02:57:10,10630.0,2018,F,Chicago
2891,2891,Gunson,Kate,20-24,USA,3043,989,02:57:16,10636.0,2018,F,Chicago
2892,2892,Capriccioso,Christina,25-29,USA,396,992,02:57:17,10637.0,2018,F,Chicago
2893,2893,Natalini,Amy,35-39,USA,3111,1000,02:57:23,10643.0,2018,F,Chicago
2894,2894,Buford,Julia,25-29,USA,659,1009,02:57:29,10649.0,2018,F,Chicago
2895,2895,Van Heerden,Erica,35-39,RSA,635,1024,02:57:36,10656.0,2018,F,Chicago
2896,2896,Hambuchen,Melissa,20-24,USA,1011,1031,02:57:42,10662.0,2018,F,Chicago
2897,2897,Kinnaird,Marnie,25-29,USA,3459,1038,02:57:46,10666.0,2018,F,Chicago
2898,2898,Elliott,Jen,25-29,CAN,6394,1049,02:57:54,10674.0,2018,F,Chicago
2899,2899,Whitehead,Britney,25-29,USA,644,1071,02:58:08,10688.0,2018,F,Chicago
2900,2900,Farah,Mo,35-39,GBR,8,1,02:05:11,7511.0,2018,M,Chicago
2901,2901,Bayih,Mosinet Geremew,25-29,ETH,4,2,02:05:24,7524.0,2018,M,Chicago
2902,2902,Osako,Suguru,25-29,JPN,10,3,02:05:50,7550.0,2018,M,Chicago
2903,2903,Kipkemoi,Kenneth,30-34,KEN,7,4,02:05:57,7557.0,2018,M,Chicago
2904,2904,Rupp,Galen,30-34,USA,1,5,02:06:21,7581.0,2018,M,Chicago
2905,2905,Kirui,Geoffrey,25-29,KEN,9,6,02:06:45,7605.0,2018,M,Chicago
2906,2906,Kirui,Abel,35-39,KEN,2,7,02:07:52,7672.0,2018,M,Chicago
2907,2907,Fujimoto,Taku,25-29,JPN,26,8,02:07:57,7677.0,2018,M,Chicago
2908,2908,Karoki,Bedan,25-29,KEN,11,9,02:07:59,7679.0,2018,M,Chicago
2909,2909,Legese,Birhanu,20-24,ETH,5,10,02:08:41,7721.0,2018,M,Chicago
2910,2910,El Aaraby,Mohamed Reda,25-29,MAR,14,11,02:09:16,7756.0,2018,M,Chicago
2911,2911,Suzuki,Yohei,20-24,JPN,25,12,02:12:18,7938.0,2018,M,Chicago
2912,2912,Kibet,Elkanah,35-39,USA,17,13,02:12:35,7955.0,2018,M,Chicago
2913,2913,Braun,Aaron,30-34,USA,20,14,02:13:16,7996.0,2018,M,Chicago
2914,2914,Hampton,Jonas,25-29,USA,28,15,02:14:19,8059.0,2018,M,Chicago
2915,2915,Stinson,Parker,25-29,USA,33,16,02:14:29,8069.0,2018,M,Chicago
2916,2916,Osman,Ahmed,30-34,USA,41,17,02:14:40,8080.0,2018,M,Chicago
2917,2917,Kipyego,Bernard,30-34,KEN,3,18,02:16:12,8172.0,2018,M,Chicago
2918,2918,Kawauchi,Yuki,30-34,JPN,13,19,02:16:26,8186.0,2018,M,Chicago
2919,2919,McCandless,Tyler,30-34,USA,19,20,02:16:37,8197.0,2018,M,Chicago
2920,2920,Edwards,Reece,25-29,AUS,433,21,02:16:43,8203.0,2018,M,Chicago
2921,2921,Epperson,Andrew,25-29,USA,30,22,02:17:01,8221.0,2018,M,Chicago
2922,2922,Peterson,Alan,25-29,USA,34,23,02:17:15,8235.0,2018,M,Chicago
2923,2923,Ndhlovu,Pardon,30-34,ZIM,29,25,02:18:49,8329.0,2018,M,Chicago
2924,2924,Wyatt,Kyle,35-39,USA,648,26,02:18:55,8335.0,2018,M,Chicago
2925,2925,Lustgarten,Brett,25-29,USA,523,27,02:18:59,8339.0,2018,M,Chicago
2926,2926,Bang,Eric,25-29,CAN,367,28,02:19:03,8343.0,2018,M,Chicago
2927,2927,Criniti,David,40-44,AUS,415,29,02:20:10,8410.0,2018,M,Chicago
2928,2928,Williams,Hugh,25-29,AUS,40,30,02:20:29,8429.0,2018,M,Chicago
2929,2929,Dandena,Kiya,25-29,USA,21,31,02:20:58,8458.0,2018,M,Chicago
2930,2930,Fletcher,Ben,30-34,USA,442,32,02:21:01,8461.0,2018,M,Chicago
2931,2931,Peters,Nathan,25-29,USA,572,33,02:21:02,8462.0,2018,M,Chicago
2932,2932,Johnson,Jeremy,20-24,USA,483,34,02:21:10,8470.0,2018,M,Chicago
2933,2933,Crain,Johnny,25-29,USA,27,35,02:21:15,8475.0,2018,M,Chicago
2934,2934,Landes,Evan,25-29,USA,510,37,02:21:32,8492.0,2018,M,Chicago
2935,2935,Saavedra de leon,Roberto,30-34,MEX,1146,38,02:21:32,8492.0,2018,M,Chicago
2936,2936,Kremske,Dan,25-29,USA,660,39,02:22:00,8520.0,2018,M,Chicago
2937,2937,McLeod,Jason,25-29,USA,667,41,02:22:22,8542.0,2018,M,Chicago
2938,2938,Root,Ryan,25-29,USA,37,42,02:22:42,8562.0,2018,M,Chicago
2939,2939,Salukombo,Makorobondo,30-34,USA,593,43,02:23:07,8587.0,2018,M,Chicago
2940,2940,Medina,Oscar,25-29,USA,543,44,02:23:14,8594.0,2018,M,Chicago
2941,2941,Neff,Jackson,25-29,USA,557,45,02:23:28,8608.0,2018,M,Chicago
2942,2942,Lenehan,Matt,25-29,USA,515,46,02:23:55,8635.0,2018,M,Chicago
2943,2943,Bohach,Adam,30-34,USA,390,47,02:23:56,8636.0,2018,M,Chicago
2944,2944,Dewitt,John,25-29,USA,423,48,02:24:15,8655.0,2018,M,Chicago
2945,2945,Rand,Matt,25-29,USA,582,49,02:24:20,8660.0,2018,M,Chicago
2946,2946,Havel,Kevin,25-29,USA,463,50,02:24:40,8680.0,2018,M,Chicago
2947,2947,Mccormack,Raymond,25-29,USA,661,51,02:24:52,8692.0,2018,M,Chicago
2948,2948,VanGampleare,Stephen,25-29,USA,636,52,02:25:18,8718.0,2018,M,Chicago
2949,2949,Chentouf,El Amin,35-39,MAR,401,53,02:25:30,8730.0,2018,M,Chicago
2950,2950,Birch,Patrick,30-34,CAN,3049,54,02:25:37,8737.0,2018,M,Chicago
2951,2951,Piper,Paul,35-39,GBR,576,55,02:25:47,8747.0,2018,M,Chicago
2952,2952,Ross,Nick,25-29,USA,589,56,02:26:01,8761.0,2018,M,Chicago
2953,2953,Hisamoto,Shunsuke,25-29,JPN,471,58,02:26:16,8776.0,2018,M,Chicago
2954,2954,Kruger,Matthew,30-34,USA,504,59,02:26:29,8789.0,2018,M,Chicago
2955,2955,Rizzo,Patrick,35-39,USA,22,60,02:26:29,8789.0,2018,M,Chicago
2956,2956,Craven,Jeremy,20-24,USA,414,61,02:26:43,8803.0,2018,M,Chicago
2957,2957,Piedra,Bayron,35-39,ECU,24,62,02:26:56,8816.0,2018,M,Chicago
2958,2958,Mulder,Edward,25-29,USA,552,63,02:27:06,8826.0,2018,M,Chicago
2959,2959,Hillyard,Matthew,30-34,USA,469,64,02:27:12,8832.0,2018,M,Chicago
2960,2960,Lawder,Matthew,25-29,USA,514,65,02:27:18,8838.0,2018,M,Chicago
2961,2961,Donohue,Sean,25-29,USA,424,66,02:27:23,8843.0,2018,M,Chicago
2962,2962,Greig,Kyle,30-34,GBR,457,67,02:27:27,8847.0,2018,M,Chicago
2963,2963,Hoagland,Zachary,25-29,USA,472,68,02:27:38,8858.0,2018,M,Chicago
2964,2964,Woodle,Brent,30-34,USA,646,69,02:28:00,8880.0,2018,M,Chicago
2965,2965,Corby,Ryan,35-39,USA,2028,70,02:28:01,8881.0,2018,M,Chicago
2966,2966,Archer,Ryan,20-24,USA,358,71,02:28:12,8892.0,2018,M,Chicago
2967,2967,Farkas,Matthew,25-29,USA,437,72,02:28:23,8903.0,2018,M,Chicago
2968,2968,Puetz,Joseph,25-29,USA,4083,73,02:28:29,8909.0,2018,M,Chicago
2969,2969,Kaehr,Andrew,25-29,USA,486,74,02:28:30,8910.0,2018,M,Chicago
2970,2970,Rylaarsdam,Andrew,20-24,USA,592,75,02:28:30,8910.0,2018,M,Chicago
2971,2971,Khan,Kallin,20-24,USA,490,76,02:28:39,8919.0,2018,M,Chicago
2972,2972,Hutson,Greg,30-34,USA,477,77,02:28:52,8932.0,2018,M,Chicago
2973,2973,Schout,Luc,30-34,NED,598,78,02:28:55,8935.0,2018,M,Chicago
2974,2974,Haynes,Stuart,40-44,GBR,464,79,02:28:58,8938.0,2018,M,Chicago
2975,2975,McGrath,Colin,30-34,USA,540,80,02:29:11,8951.0,2018,M,Chicago
2976,2976,Morlan,Bruno,25-29,MEX,551,81,02:29:13,8953.0,2018,M,Chicago
2977,2977,Benadum,Blue,35-39,USA,7052,82,02:29:16,8956.0,2018,M,Chicago
2978,2978,Welch,Nick,30-34,USA,643,83,02:29:20,8960.0,2018,M,Chicago
2979,2979,Wing,David,25-29,USA,645,84,02:29:28,8968.0,2018,M,Chicago
2980,2980,Muñoz Garcia,Javier,30-34,ESP,554,85,02:29:31,8971.0,2018,M,Chicago
2981,2981,DeSabato,Anthony,25-29,USA,2200,86,02:29:33,8973.0,2018,M,Chicago
2982,2982,Leuchanka,Aliaksandr,25-29,USA,517,87,02:29:37,8977.0,2018,M,Chicago
2983,2983,Bailey,Michael,35-39,USA,4240,88,02:29:39,8979.0,2018,M,Chicago
2984,2984,Sanford,Alexander,25-29,USA,594,89,02:29:39,8979.0,2018,M,Chicago
2985,2985,Alex,George,25-29,USA,36,90,02:29:47,8987.0,2018,M,Chicago
2986,2986,Lok,Ryan,25-29,USA,4079,91,02:29:52,8992.0,2018,M,Chicago
2987,2987,Sharp,John,40-44,GBR,603,92,02:30:01,9001.0,2018,M,Chicago
2988,2988,Dorazil,Rj,35-39,USA,425,93,02:30:02,9002.0,2018,M,Chicago
2989,2989,Weisenberger,Curtis,25-29,USA,641,94,02:30:08,9008.0,2018,M,Chicago
2990,2990,Heller,Michael,25-29,USA,2156,95,02:30:21,9021.0,2018,M,Chicago
2991,2991,Hendrix,Austin,25-29,USA,467,96,02:30:35,9035.0,2018,M,Chicago
2992,2992,Weickert,Matthew,25-29,USA,1037,97,02:30:35,9035.0,2018,M,Chicago
2993,2993,Grant,Jimmy,40-44,USA,453,98,02:30:36,9036.0,2018,M,Chicago
2994,2994,Vanos,William,45-49,USA,638,99,02:30:43,9043.0,2018,M,Chicago
2995,2995,Rondot,Antoine,30-34,FRA,588,100,02:30:48,9048.0,2018,M,Chicago
2996,2996,Agudelo,Manuel,30-34,COL,353,101,02:30:48,9048.0,2018,M,Chicago
2997,2997,Ini,Thierry,40-44,ITA,479,102,02:31:00,9060.0,2018,M,Chicago
2998,2998,Richards,Matthew,30-34,GBR,5178,103,02:31:20,9080.0,2018,M,Chicago
2999,2999,Jordan,Jeramey,30-34,USA,485,105,02:31:52,9112.0,2018,M,Chicago
3000,3000,Kosgei,Brigid,25-29,KEN,101,23,02:14:04,8044.0,2019,F,Chicago
3001,3001,Yeshaneh,Ababel,25-29,ETH,106,51,02:20:51,8451.0,2019,F,Chicago
3002,3002,Burka,Gelete,30-34,ETH,102,52,02:20:55,8455.0,2019,F,Chicago
3003,3003,Bates,Emma,25-29,USA,109,89,02:25:27,8727.0,2019,F,Chicago
3004,3004,Mccormack,Fionnuala,35-39,IRL,112,107,02:26:47,8807.0,2019,F,Chicago
3005,3005,Bruce,Stephanie,35-39,USA,110,115,02:27:47,8867.0,2019,F,Chicago
3006,3006,Flanagan,Lindsay,25-29,USA,111,121,02:28:08,8888.0,2019,F,Chicago
3007,3007,Thweatt,Laura,30-34,USA,108,131,02:29:06,8946.0,2019,F,Chicago
3008,3008,Weightman,Lisa,40-44,AUS,107,138,02:29:45,8985.0,2019,F,Chicago
3009,3009,Ward,Taylor,25-29,USA,114,142,02:30:14,9014.0,2019,F,Chicago
3010,3010,Perez,Madai,35-39,MEX,105,158,02:31:44,9104.0,2019,F,Chicago
